UTC,Pack_count,IMUTemp,q0,q1,q2,q3,Roll,Pitch,Yaw,RollRate,PitchRate,YawRate,AccX,AccY,AccZ,RealAccX,RealAccY,RealAccZ,PosX,PosY,PosZ,Long,Lat,Height,VelX,VelY,VelZ,RSSI,SNR,
10:40:17:79,28247,29.8281,0.99372    0.005376   0.0049193    -0.11161,0.549297     0.628939     -12.8142,0.0032368   0.0021992 -0.00084829,0.002924  -0.0014229  -0.0039635,-0.10406    0.093079      9.7734,0  0  0,0  0  0,0  0  0,213,-39,
10:40:18:13,28248,29.8281,0.99371   0.0054167   0.0048867    -0.11173,0.554286     0.625813     -12.8274,0.0034657   0.0013094 -0.00092888,0.0064354  -0.0022144  -0.0062256,-0.099792    0.093933      9.7734,0  0  0,0  0  0,0  0  0,213,-38,
10:40:18:47,28249,29.8281,0.9937   0.0054434   0.0048559    -0.11179,0.557669     0.622692     -12.8348,8.7023e-05   0.0051041 -7.9513e-05,-0.0014248  -0.0037155  -0.0090332,-0.10693    0.090942      9.7734,0  0  0,0  0  0,0  0  0,213,-39,
10:40:18:81,28250,29.8125,0.9937   0.0054667   0.0048092    -0.11181,0.560917     0.617679     -12.8367,0.0040169   0.0018978 -0.00097847,-0.0030594  -0.0059929  -0.0017853,-0.10693    0.089355      9.7813,0  0  0,0  0  0,0  0  0,213,-38,
10:40:19:15,28251,29.8125,0.9937   0.0054464   0.0048187    -0.11185,0.558453     0.618528     -12.8414,0.004982   0.0019875  -0.0023003,-0.018845    0.010895   0.0059776,-0.12634     0.10205      9.7813,0  0  0,0  0  0,0  0  0,213,-39,
10:40:19:49,28252,29.8125,0.9937   0.0054351   0.0048516    -0.11187,0.556737     0.622132     -12.8438,0.0014534    0.002964 -0.00092363,0.0025158   0.0060196   -0.015686,-0.10492      0.1012      9.7656,0  0  0,0  0  0,0  0  0,213,-38,
10:52:51:58,30464,29.8438,0.99361    0.006062   0.0052053    -0.11257,0.623119     0.670891     -12.9239,0.0043068   0.0012655  -0.0013428,0.0082855  -0.0056915  -0.0013418,-0.10498     0.10284      9.7813,0  0  0,0  0  0,0  0  0,213,-37,
10:52:51:92,30465,29.8438,0.99361   0.0060558   0.0052024    -0.11258,0.622443     0.670487     -12.9254,0.0047112   0.0028629  -0.0013819,0.053467   -0.056732  -0.0074615,-0.04953     0.06311      9.7734,0  0  0,0  0  0,0  0  0,213,-36,
10:52:52:26,30466,29.875,0.99361   0.0059608   0.0052885     -0.1126,0.610504     0.679076     -12.9276,0.00012255   0.0058479 -0.00043011,0.022324   -0.028885  -0.0036545,-0.087891    0.080811      9.7734,0  0  0,0  0  0,0  0  0,213,-37,
10:52:52:60,30467,29.875,0.99361   0.0060137   0.0052582     -0.1126,0.616922     0.676306     -12.9266,0.0040817  0.00084352  -0.0016708,0.009285  -0.0032921   -0.005146,-0.10535     0.10431      9.7734,0  0  0,0  0  0,0  0  0,213,-37,
